Date,Time,CO.GT.,PT08.S1.CO.,NMHC.GT.,C6H6.GT.,PT08.S2.NMHC.,NOx.GT.,PT08.S3.NOx.,NO2.GT.,PT08.S4.NO2.,PT08.S5.O3.,T,RH,AH
29/09/2004,14.00.00,24,1104,NA,135,1099,290,698,129,1483,1147,264,285,9658
29/09/2004,15.00.00,28,1143,NA,159,1176,312,677,148,1551,1108,277,251,9158
29/09/2004,16.00.00,36,1205,NA,199,1295,440,626,184,1613,1267,286,232,8917
29/09/2004,17.00.00,4,1276,NA,216,1340,450,597,188,1677,1303,272,263,9317
29/09/2004,18.00.00,56,1440,NA,310,1573,578,491,204,1997,1643,253,330,10473
29/09/2004,19.00.00,63,1467,NA,341,1643,615,467,201,2088,1749,232,369,10346
29/09/2004,20.00.00,47,1339,NA,228,1373,536,541,165,1797,1585,216,433,11019
29/09/2004,21.00.00,19,1108,NA,123,1061,238,685,133,1454,1315,211,448,11088
29/09/2004,22.00.00,19,1116,NA,109,1012,249,699,125,1445,1290,197,493,11148
29/09/2004,23.00.00,12,981,NA,71,860,150,812,101,1298,1059,203,478,11281
30/09/2004,00.00.00,9,947,NA,57,798,108,869,79,1276,943,194,503,11201
30/09/2004,01.00.00,NA,939,NA,53,776,NA,879,NA,1259,913,183,531,11056
30/09/2004,02.00.00,NA,862,NA,29,644,NA,1030,NA,1173,720,175,561,11103
30/09/2004,03.00.00,NA,827,NA,19,577,NA,1138,NA,1143,640,192,503,11087
30/09/2004,04.00.00,NA,879,NA,24,611,NA,1036,NA,1189,779,166,596,11170
30/09/2004,05.00.00,NA,911,NA,40,710,NA,932,NA,1226,850,175,571,11311
30/09/2004,06.00.00,NA,1051,NA,81,901,NA,778,NA,1379,1020,176,576,11471
30/09/2004,07.00.00,NA,1496,NA,248,1425,NA,520,NA,1946,1605,180,570,11665
30/09/2004,08.00.00,NA,1610,NA,363,1692,NA,436,NA,2197,1866,185,559,11779
30/09/2004,09.00.00,NA,1428,NA,209,1321,NA,544,NA,1779,1621,186,572,12146
30/09/2004,10.00.00,NA,1459,NA,222,1356,NA,525,NA,1795,1712,202,530,12407
30/09/2004,11.00.00,NA,1486,NA,235,1390,NA,504,NA,1835,1770,213,501,12539
30/09/2004,12.00.00,17,1158,NA,108,1008,NA,695,NA,1489,1175,246,428,13053
30/09/2004,13.00.00,17,1200,NA,112,1021,223,678,101,1510,1157,246,441,13477
30/09/2004,14.00.00,22,1290,NA,151,1151,267,613,113,1638,1219,256,434,14049
30/09/2004,15.00.00,28,1366,NA,174,1223,308,578,121,1744,1288,261,426,14172
30/09/2004,16.00.00,39,1505,NA,234,1388,422,516,146,1978,1503,258,448,14644
30/09/2004,17.00.00,65,1728,NA,359,1683,623,419,188,2365,1861,254,479,15346
30/09/2004,18.00.00,63,1673,NA,340,1643,572,436,182,2259,1781,246,500,15241
30/09/2004,19.00.00,57,1636,NA,301,1553,514,449,166,2130,1745,236,544,15687
30/09/2004,20.00.00,44,1468,NA,200,1296,414,529,142,1854,1590,226,595,16155
30/09/2004,21.00.00,16,1180,NA,105,997,143,677,84,1549,1127,221,613,16133
30/09/2004,22.00.00,15,1138,NA,90,938,147,700,87,1500,1098,221,613,16053
30/09/2004,23.00.00,17,1192,NA,107,1004,159,665,91,1577,1176,211,647,15956
01/10/2004,00.00.00,19,1176,NA,104,993,206,659,91,1572,1178,203,664,15591
01/10/2004,01.00.00,16,1137,NA,97,967,140,687,74,1557,1091,194,693,15418
01/10/2004,02.00.00,13,1035,NA,69,851,132,764,69,1465,1002,190,708,15417
01/10/2004,03.00.00,8,943,NA,40,709,NA,893,NA,1348,876,202,658,15442
01/10/2004,04.00.00,6,904,NA,30,655,81,968,54,1326,824,198,672,15322
01/10/2004,05.00.00,7,966,NA,43,726,120,872,60,1371,892,190,703,15308
01/10/2004,06.00.00,16,1124,NA,98,972,279,674,69,1568,1092,188,718,15372
01/10/2004,07.00.00,29,1348,NA,172,1217,392,559,91,1816,1413,202,663,15550
01/10/2004,08.00.00,41,1499,NA,279,1501,433,469,97,2130,1565,208,643,15630
01/10/2004,09.00.00,37,1427,NA,205,1311,531,503,114,1900,1594,223,593,15705
01/10/2004,10.00.00,36,1473,NA,212,1330,619,497,129,1908,1677,232,566,15929
01/10/2004,11.00.00,34,1440,NA,199,1294,522,506,137,1879,1616,238,547,15870
01/10/2004,12.00.00,37,1474,NA,211,1326,505,485,134,1943,1610,235,562,16048
01/10/2004,13.00.00,41,1485,NA,223,1359,465,477,132,2005,1614,239,544,15963
01/10/2004,14.00.00,32,NA,NA,-2000,NA,383,NA,123,NA,NA,NA,NA,NA
01/10/2004,15.00.00,24,1306,NA,129,1079,278,603,105,1668,1286,254,474,15170
01/10/2004,16.00.00,34,1464,NA,184,1251,372,530,136,1853,1487,264,454,15400
01/10/2004,17.00.00,56,1629,NA,265,1466,540,458,169,2130,1703,258,469,15375
01/10/2004,18.00.00,NA,1629,NA,294,1536,NA,435,NA,2205,1773,253,496,15805
01/10/2004,19.00.00,NA,1707,NA,337,1637,NA,411,NA,2338,1848,242,543,16117
01/10/2004,20.00.00,NA,1424,NA,199,1293,NA,524,NA,1902,1550,228,581,15951
01/10/2004,21.00.00,NA,1297,NA,135,1100,NA,598,NA,1710,1350,215,632,15993
01/10/2004,22.00.00,NA,1214,NA,112,1022,NA,645,NA,1592,1235,213,630,15798
01/10/2004,23.00.00,NA,1160,NA,91,944,NA,686,NA,1523,1162,208,641,15540
02/10/2004,00.00.00,NA,1232,NA,109,1012,NA,642,NA,1595,1211,206,640,15346
02/10/2004,01.00.00,NA,1134,NA,84,914,NA,699,NA,1512,1097,206,634,15190
02/10/2004,02.00.00,NA,1071,NA,71,860,NA,742,NA,1500,1021,204,644,15220
02/10/2004,03.00.00,NA,968,NA,43,730,NA,858,NA,1388,913,213,610,15290
02/10/2004,04.00.00,NA,994,NA,40,711,NA,867,NA,1384,909,205,640,15247
02/10/2004,05.00.00,NA,1046,NA,58,804,NA,774,NA,1458,983,203,653,15321
02/10/2004,06.00.00,NA,1066,NA,63,827,NA,751,NA,1479,1024,201,659,15321
02/10/2004,07.00.00,NA,1277,NA,123,1061,NA,612,NA,1691,1243,202,656,15368
02/10/2004,08.00.00,NA,1290,NA,133,1093,NA,592,NA,1677,1253,211,628,15481
02/10/2004,09.00.00,NA,1268,NA,125,1066,NA,608,NA,1665,1240,225,575,15518
02/10/2004,10.00.00,NA,1243,NA,105,997,NA,648,NA,1587,1155,242,519,15426
02/10/2004,11.00.00,NA,1300,NA,121,1053,NA,614,NA,1650,1193,252,489,15437
02/10/2004,12.00.00,NA,1278,NA,121,1053,NA,630,NA,1641,1153,258,478,15662
02/10/2004,13.00.00,NA,1249,NA,112,1023,NA,639,NA,1640,1034,257,492,15988
02/10/2004,14.00.00,NA,1145,NA,72,867,NA,739,NA,1499,870,258,496,16213
02/10/2004,15.00.00,NA,1199,NA,87,928,NA,704,NA,1533,890,257,488,15913
02/10/2004,16.00.00,NA,1236,NA,96,962,NA,690,NA,1589,946,265,459,15626
02/10/2004,17.00.00,NA,1289,NA,116,1037,NA,638,NA,1648,1033,254,489,15650
02/10/2004,18.00.00,NA,1299,NA,127,1072,NA,617,NA,1688,1107,244,525,15830
02/10/2004,19.00.00,NA,1506,NA,207,1315,NA,512,NA,1954,1395,239,546,15936
02/10/2004,20.00.00,NA,1432,NA,178,1234,NA,553,NA,1849,1342,229,579,15958
02/10/2004,21.00.00,NA,1193,NA,112,1021,NA,666,NA,1633,1152,221,611,16012
02/10/2004,22.00.00,NA,1188,NA,108,1007,NA,668,NA,1577,1128,208,656,15898
02/10/2004,23.00.00,NA,1162,NA,94,953,NA,691,NA,1526,1104,217,608,15630
03/10/2004,00.00.00,NA,1106,NA,85,921,NA,720,NA,1506,1055,211,628,15505
03/10/2004,01.00.00,NA,1037,NA,65,836,NA,788,NA,1467,904,207,632,15240
03/10/2004,02.00.00,NA,982,NA,51,768,NA,850,NA,1416,835,212,615,15241
03/10/2004,03.00.00,NA,944,NA,45,740,NA,881,NA,1412,781,203,646,15180
03/10/2004,04.00.00,NA,929,NA,39,703,NA,908,NA,1391,761,202,644,15035
03/10/2004,05.00.00,NA,906,NA,33,672,NA,948,NA,1377,742,201,653,15153
03/10/2004,06.00.00,NA,907,NA,32,665,NA,972,NA,1370,779,199,660,15141
03/10/2004,07.00.00,NA,1013,NA,54,781,NA,829,NA,1469,894,198,664,15145
03/10/2004,08.00.00,NA,1055,NA,56,795,NA,800,NA,1476,927,204,641,15178
03/10/2004,09.00.00,NA,1138,NA,75,880,NA,727,NA,1538,1034,216,608,15496
03/10/2004,10.00.00,NA,1250,NA,107,1003,NA,647,NA,1638,1217,235,545,15553
03/10/2004,11.00.00,NA,1165,NA,84,916,NA,711,NA,1517,1093,257,466,15105
03/10/2004,12.00.00,NA,1229,NA,113,1025,NA,663,NA,1588,1073,266,437,15031
03/10/2004,13.00.00,NA,1168,NA,83,911,NA,715,NA,1517,969,274,418,15056
03/10/2004,14.00.00,NA,1092,NA,60,814,NA,794,NA,1446,777,274,428,15344
03/10/2004,15.00.00,NA,1109,NA,67,843,NA,769,NA,1458,743,271,433,15255
03/10/2004,16.00.00,NA,1133,NA,62,823,NA,775,NA,1449,777,269,444,15510
03/10/2004,17.00.00,NA,1192,NA,77,887,NA,716,NA,1488,819,269,444,15538
03/10/2004,18.00.00,NA,1298,NA,110,1015,NA,647,NA,1619,1056,247,519,15868
03/10/2004,19.00.00,NA,1524,NA,208,1320,NA,514,NA,1925,1481,237,556,16074
03/10/2004,20.00.00,NA,1540,NA,214,1336,NA,498,NA,1929,1590,227,596,16261
03/10/2004,21.00.00,NA,1190,NA,104,992,NA,654,NA,1587,1211,219,614,15946
03/10/2004,22.00.00,NA,1092,NA,83,911,NA,735,NA,1506,1052,220,598,15620
03/10/2004,23.00.00,NA,1079,NA,78,890,NA,745,NA,1522,1000,205,649,15473
04/10/2004,00.00.00,NA,995,NA,55,789,NA,828,NA,1432,874,198,669,15277
04/10/2004,01.00.00,NA,960,NA,52,772,NA,838,NA,1431,852,184,716,14997
04/10/2004,02.00.00,NA,890,NA,32,666,NA,969,NA,1323,728,189,686,14818
04/10/2004,03.00.00,NA,860,NA,27,632,NA,1037,NA,1322,713,178,723,14546
04/10/2004,04.00.00,NA,860,NA,30,652,NA,997,NA,1326,734,171,739,14262
04/10/2004,05.00.00,NA,883,NA,40,713,NA,937,NA,1351,777,177,703,14088
04/10/2004,06.00.00,NA,929,NA,56,795,NA,858,NA,1373,815,171,718,13936
04/10/2004,07.00.00,NA,1100,NA,111,1018,NA,706,NA,1573,1002,183,675,14044
04/10/2004,08.00.00,NA,1257,NA,201,1299,NA,550,NA,1864,1302,185,670,14135
04/10/2004,09.00.00,NA,1402,NA,236,1393,NA,505,NA,1967,1542,199,617,14193
04/10/2004,10.00.00,NA,1376,NA,210,1324,NA,527,NA,1886,1571,229,526,14519
04/10/2004,11.00.00,NA,1374,NA,218,1346,NA,519,NA,1910,1614,242,490,14586
04/10/2004,12.00.00,NA,1381,NA,221,1355,NA,516,NA,1931,1583,258,447,14590
04/10/2004,13.00.00,NA,1282,NA,182,1247,NA,561,NA,1829,1285,260,445,14731
04/10/2004,14.00.00,NA,1188,NA,142,1124,NA,625,NA,1655,1094,271,402,14217
04/10/2004,15.00.00,NA,1227,NA,149,1147,NA,612,NA,1707,1113,274,398,14318
04/10/2004,16.00.00,NA,1364,NA,211,1328,NA,528,NA,1898,1395,289,363,14291
04/10/2004,17.00.00,NA,1531,NA,303,1558,NA,451,NA,2181,1620,284,375,14251
04/10/2004,18.00.00,NA,1694,NA,416,1805,NA,391,NA,2523,1882,260,439,14562
04/10/2004,19.00.00,NA,1723,NA,447,1866,NA,378,NA,2612,2006,243,496,14860
04/10/2004,20.00.00,NA,1356,NA,213,1331,NA,520,NA,1925,1643,233,530,14939
04/10/2004,21.00.00,NA,1084,NA,100,979,NA,699,NA,1539,1239,226,551,14899
04/10/2004,22.00.00,NA,1039,NA,89,936,NA,731,NA,1499,1121,212,593,14787
04/10/2004,23.00.00,NA,1011,NA,74,875,NA,787,NA,1446,1012,206,609,14642
05/10/2004,00.00.00,NA,968,NA,64,831,NA,810,NA,1425,961,200,631,14592
05/10/2004,01.00.00,NA,867,NA,37,693,NA,971,NA,1335,825,197,634,14383
05/10/2004,02.00.00,NA,820,NA,25,620,NA,1081,NA,1270,703,208,588,14305
05/10/2004,03.00.00,NA,826,NA,27,631,NA,1072,NA,1280,752,178,698,14058
05/10/2004,04.00.00,NA,835,NA,25,620,NA,1053,NA,1260,741,188,653,14023
05/10/2004,05.00.00,NA,887,NA,41,717,NA,955,NA,1334,786,176,695,13889
05/10/2004,06.00.00,NA,990,NA,78,889,NA,763,NA,1450,952,174,697,13714
05/10/2004,07.00.00,NA,1511,NA,308,1569,NA,476,NA,2195,1601,174,701,13783
05/10/2004,08.00.00,NA,1352,NA,264,1465,NA,491,NA,1998,1621,185,655,13787
05/10/2004,09.00.00,NA,1337,NA,216,1339,NA,525,NA,1870,1622,206,585,14054
05/10/2004,10.00.00,NA,1435,NA,228,1373,NA,513,NA,1910,1759,239,487,14269
05/10/2004,11.00.00,NA,1377,NA,193,1276,NA,539,NA,1790,1666,260,438,14499
05/10/2004,12.00.00,NA,1562,NA,304,1559,NA,453,NA,2130,1918,286,373,14423
05/10/2004,13.00.00,NA,1358,NA,234,1389,NA,516,NA,1886,1525,279,380,14029
05/10/2004,14.00.00,NA,1301,NA,171,1212,NA,575,NA,1717,1332,284,376,14282
05/10/2004,15.00.00,NA,1255,NA,146,1136,NA,611,NA,1675,1183,285,373,14329
05/10/2004,16.00.00,NA,1410,NA,216,1340,NA,533,NA,1841,1414,308,318,13908
05/10/2004,17.00.00,NA,1578,NA,319,1595,NA,459,NA,2181,1680,297,331,13546
05/10/2004,18.00.00,NA,1700,NA,405,1782,NA,401,NA,2403,2004,270,402,14158
05/10/2004,19.00.00,NA,1778,NA,416,1805,NA,380,NA,2473,2094,256,475,15390
05/10/2004,20.00.00,NA,1539,NA,239,1402,NA,475,NA,2018,1780,239,572,16774
05/10/2004,21.00.00,NA,1409,NA,203,1304,NA,500,NA,1829,1640,227,608,16582
05/10/2004,22.00.00,NA,1231,NA,128,1077,NA,602,NA,1580,1379,218,599,15492
05/10/2004,23.00.00,NA,1092,NA,87,928,NA,688,NA,1470,1139,224,583,15610
06/10/2004,00.00.00,NA,1036,NA,68,850,NA,760,NA,1411,1001,217,602,15442
06/10/2004,01.00.00,NA,984,NA,53,780,NA,810,NA,1377,910,212,614,15258
06/10/2004,02.00.00,NA,950,NA,46,743,NA,841,NA,1377,895,193,684,15130
06/10/2004,03.00.00,NA,889,NA,32,665,NA,943,NA,1310,805,198,651,14900
06/10/2004,04.00.00,NA,865,NA,28,636,NA,992,NA,1285,761,200,629,14495
06/10/2004,05.00.00,NA,917,NA,36,686,NA,933,NA,1304,805,183,685,14291
06/10/2004,06.00.00,NA,997,NA,62,823,NA,804,NA,1395,894,181,685,14067
06/10/2004,07.00.00,NA,1433,NA,242,1409,NA,506,NA,1972,1439,176,705,14057
06/10/2004,08.00.00,NA,1516,NA,320,1596,NA,429,NA,2183,1706,183,678,14091
06/10/2004,09.00.00,NA,1528,NA,258,1449,NA,473,NA,2039,1756,204,612,14470
06/10/2004,10.00.00,NA,1347,NA,162,1186,NA,560,NA,1713,1493,225,556,14990
06/10/2004,11.00.00,NA,1392,NA,177,1231,NA,530,NA,1771,1567,257,464,15070
06/10/2004,12.00.00,NA,1359,NA,165,1195,NA,542,NA,1784,1376,268,446,15467
06/10/2004,13.00.00,NA,1391,NA,183,1249,NA,518,NA,1845,1399,260,464,15414
06/10/2004,14.00.00,NA,1335,NA,146,1137,NA,563,NA,1729,1293,263,460,15478
06/10/2004,15.00.00,NA,1402,NA,171,1213,NA,530,NA,1789,1348,274,439,15811
06/10/2004,16.00.00,NA,1406,NA,172,1216,NA,542,NA,1772,1314,296,367,14936
06/10/2004,17.00.00,NA,1527,NA,246,1419,NA,476,NA,1966,1507,287,373,14486
06/10/2004,18.00.00,NA,1559,NA,269,1476,NA,463,NA,2022,1660,257,441,14331
06/10/2004,19.00.00,NA,1840,NA,440,1852,NA,360,NA,2553,2143,245,495,15022
06/10/2004,20.00.00,NA,1666,NA,310,1573,NA,427,NA,2195,1968,233,544,15386
06/10/2004,21.00.00,NA,1336,NA,168,1204,NA,542,NA,1759,1490,224,579,15449
06/10/2004,22.00.00,NA,1189,NA,110,1014,NA,641,NA,1553,1249,227,558,15218
06/10/2004,23.00.00,NA,1226,NA,114,1029,NA,620,NA,1570,1265,204,624,14758
07/10/2004,00.00.00,NA,1171,NA,99,972,NA,650,NA,1529,1181,203,642,15063
07/10/2004,01.00.00,NA,1002,NA,50,762,NA,814,NA,1385,954,214,606,15236
07/10/2004,02.00.00,NA,950,NA,37,696,NA,894,NA,1375,875,203,663,15657
07/10/2004,03.00.00,NA,930,NA,31,660,NA,925,NA,1321,838,209,622,15182
07/10/2004,04.00.00,NA,924,NA,29,643,NA,948,NA,1329,825,199,661,15198
07/10/2004,05.00.00,NA,994,NA,44,732,NA,852,NA,1400,882,198,671,15305
07/10/2004,06.00.00,NA,1089,NA,74,873,NA,741,NA,1479,990,201,644,14967
07/10/2004,07.00.00,NA,1468,NA,194,1280,NA,518,NA,1899,1423,197,664,15035
07/10/2004,08.00.00,NA,1696,NA,371,1711,NA,383,NA,2464,1823,209,624,15226
07/10/2004,09.00.00,NA,1479,NA,222,1357,NA,491,NA,1937,1581,225,570,15314
07/10/2004,10.00.00,NA,1425,NA,185,1255,NA,516,NA,1864,1500,235,534,15241
07/10/2004,11.00.00,NA,1279,NA,140,1116,NA,587,NA,1668,1268,247,482,14802
07/10/2004,12.00.00,NA,1319,NA,155,1165,NA,571,NA,1743,1230,271,409,14405
07/10/2004,13.00.00,NA,1329,NA,157,1172,NA,561,NA,1739,1204,259,442,14576
07/10/2004,14.00.00,NA,1327,NA,157,1172,NA,566,NA,1747,1205,269,418,14555
07/10/2004,15.00.00,NA,1282,NA,127,1075,NA,605,NA,1651,1103,272,407,14481
07/10/2004,16.00.00,29,1342,NA,153,1157,267,572,87,1707,1195,286,376,14468
07/10/2004,17.00.00,54,1623,NA,288,1522,398,447,111,2110,1618,280,385,14370
07/10/2004,18.00.00,53,1576,NA,261,1458,418,463,119,2024,1637,252,458,14464
07/10/2004,19.00.00,67,1747,NA,371,1709,515,399,128,2370,1876,240,506,14892
07/10/2004,20.00.00,7,1757,NA,357,1680,669,396,117,2280,1959,232,547,15296
07/10/2004,21.00.00,28,1331,NA,165,1194,326,559,92,1715,1477,223,571,15219
07/10/2004,22.00.00,17,1182,NA,110,1016,209,658,73,1572,1210,218,582,15036
07/10/2004,23.00.00,17,1162,NA,108,1008,183,658,60,1556,1160,209,613,14923
08/10/2004,00.00.00,17,1147,NA,96,964,165,668,60,1517,1116,206,620,14827
08/10/2004,01.00.00,12,1040,NA,65,836,111,762,53,1423,974,203,625,14720
08/10/2004,02.00.00,7,920,NA,36,688,67,920,47,1317,820,205,621,14771
08/10/2004,03.00.00,7,931,NA,33,670,NA,931,NA,1326,792,187,685,14586
08/10/2004,04.00.00,8,954,NA,44,731,88,865,43,1360,839,182,703,14498
08/10/2004,05.00.00,9,981,NA,55,790,147,817,47,1390,898,182,701,14552
08/10/2004,06.00.00,17,1147,NA,108,1009,279,653,50,1589,1096,182,700,14519
08/10/2004,07.00.00,57,1606,NA,312,1578,665,440,81,2205,1786,194,665,14801
08/10/2004,08.00.00,43,1490,NA,248,1424,592,465,75,2033,1604,195,669,14999
08/10/2004,09.00.00,39,1473,NA,242,1409,557,483,87,1984,1637,211,611,15056
08/10/2004,10.00.00,51,1582,NA,295,1539,693,435,128,2141,1827,232,547,15349
08/10/2004,11.00.00,37,1468,NA,210,1323,530,496,105,1913,1641,244,525,15807
08/10/2004,12.00.00,33,1413,NA,196,1285,412,518,101,1883,1505,264,458,15530
08/10/2004,13.00.00,36,1400,NA,212,1331,366,520,100,1916,1465,277,392,14356
08/10/2004,14.00.00,32,1361,NA,180,1238,344,548,98,1805,1368,280,396,14738
08/10/2004,15.00.00,35,1389,NA,205,1311,339,525,98,1845,1748,287,384,14860
08/10/2004,16.00.00,24,1305,NA,156,1167,297,586,98,1690,1301,285,394,15147
08/10/2004,17.00.00,29,1354,NA,192,1275,294,543,90,1799,1338,284,398,15191
08/10/2004,18.00.00,23,1352,NA,200,1296,211,534,84,1846,1337,264,459,15572
08/10/2004,19.00.00,31,1472,NA,211,1327,323,497,101,1895,1516,252,495,15665
08/10/2004,20.00.00,29,1412,NA,186,1256,333,525,98,1797,1435,249,509,15856
08/10/2004,21.00.00,15,1221,NA,123,1061,163,619,76,1615,1178,246,522,15951
08/10/2004,22.00.00,15,1230,NA,103,990,151,652,71,1559,1111,240,544,16049
08/10/2004,23.00.00,17,1247,NA,96,961,167,666,71,1569,1112,238,561,16298
09/10/2004,00.00.00,16,1217,NA,99,975,174,665,66,1565,1109,223,606,16080
09/10/2004,01.00.00,13,1158,NA,86,923,142,673,62,1519,1072,219,615,15967
09/10/2004,02.00.00,14,1150,NA,73,871,155,697,58,1502,1030,211,645,15940
09/10/2004,03.00.00,9,1061,NA,54,785,NA,766,NA,1447,935,210,644,15828
09/10/2004,04.00.00,9,1062,NA,51,770,96,780,48,1450,922,213,639,15951
09/10/2004,05.00.00,13,1157,NA,78,890,154,681,53,1549,1054,208,667,16201
09/10/2004,06.00.00,13,1167,NA,82,907,211,681,55,1548,1082,206,675,16210
09/10/2004,07.00.00,29,1403,NA,176,1229,381,523,63,1872,1365,209,663,16165
09/10/2004,08.00.00,32,1453,NA,201,1298,470,489,69,1940,1497,215,637,16186
09/10/2004,09.00.00,34,1455,NA,187,1260,464,502,84,1868,1540,237,560,16238
09/10/2004,10.00.00,36,1512,NA,195,1282,450,498,95,1899,1554,260,482,15980
09/10/2004,11.00.00,23,1331,NA,130,1082,274,588,80,1689,1252,285,424,16286
09/10/2004,12.00.00,31,1472,NA,182,1246,306,512,87,1873,1455,281,453,16957
09/10/2004,13.00.00,33,1430,NA,162,1187,308,539,94,1812,1339,290,439,17309
09/10/2004,14.00.00,19,1264,NA,110,1016,186,624,76,1650,1062,289,443,17392
09/10/2004,15.00.00,26,1378,NA,159,1177,238,548,92,1775,1266,296,423,17248
09/10/2004,16.00.00,27,1377,NA,142,1123,249,578,94,1716,1223,294,429,17308
09/10/2004,17.00.00,37,1527,NA,199,1293,378,502,110,1907,1469,287,451,17468
09/10/2004,18.00.00,38,1573,NA,217,1343,386,470,109,1990,1553,270,512,17928
09/10/2004,19.00.00,48,1674,NA,257,1447,461,448,122,2065,1689,265,527,17966
09/10/2004,20.00.00,35,1455,NA,173,1218,394,535,107,1796,1387,262,517,17334
09/10/2004,21.00.00,22,1242,NA,112,1022,266,630,83,1641,1139,248,564,17447
09/10/2004,22.00.00,15,1181,NA,89,935,158,701,62,1565,960,249,560,17367
09/10/2004,23.00.00,34,1468,NA,152,1155,319,565,89,1738,1293,245,575,17433
10/10/2004,00.00.00,37,1520,NA,172,1217,409,552,103,1812,1357,247,569,17438
10/10/2004,01.00.00,2,1203,NA,119,1046,223,621,74,1664,1103,239,592,17327
10/10/2004,02.00.00,14,1096,NA,81,903,107,732,52,1560,857,238,602,17515
10/10/2004,03.00.00,11,991,NA,49,759,NA,845,NA,1440,658,235,613,17538
10/10/2004,04.00.00,NA,941,NA,36,686,50,942,38,1406,549,228,640,17507
10/10/2004,05.00.00,7,952,NA,37,695,56,910,39,1429,627,222,656,17355
10/10/2004,06.00.00,12,1082,NA,63,825,163,753,59,1526,930,213,691,17275
10/10/2004,07.00.00,13,1095,NA,77,886,187,705,56,1574,1001,213,682,17127
10/10/2004,08.00.00,11,1049,NA,63,826,150,765,51,1521,917,222,652,17256
10/10/2004,09.00.00,1,1055,NA,56,795,103,807,51,1494,834,241,590,17449
10/10/2004,10.00.00,12,1074,NA,51,767,143,814,58,1489,796,243,616,18468
10/10/2004,11.00.00,19,1229,NA,90,941,220,680,68,1653,1040,248,596,18351
10/10/2004,12.00.00,23,1228,NA,93,952,301,668,81,1622,1110,245,588,17838
10/10/2004,13.00.00,16,1107,NA,59,807,214,768,73,1546,836,210,768,18881
10/10/2004,14.00.00,13,1031,NA,44,732,162,872,69,1476,704,198,780,17879
10/10/2004,15.00.00,18,1155,NA,58,804,232,815,81,1510,773,194,805,17917
10/10/2004,16.00.00,17,1131,NA,66,841,254,784,82,1531,811,196,791,17877
10/10/2004,17.00.00,18,1143,NA,78,890,224,744,71,1578,848,208,731,17695
10/10/2004,18.00.00,2,1145,NA,84,915,247,733,81,1586,892,211,686,17014
10/10/2004,19.00.00,22,1169,NA,83,910,334,726,87,1563,992,211,683,16914
10/10/2004,20.00.00,16,1105,NA,81,905,239,734,72,1576,950,212,677,16848
10/10/2004,21.00.00,13,1049,NA,61,817,168,806,63,1517,882,208,686,16719
10/10/2004,22.00.00,15,1069,NA,67,844,185,767,63,1527,883,208,681,16585
10/10/2004,23.00.00,15,1073,NA,66,838,178,768,63,1549,892,207,684,16507
11/10/2004,00.00.00,13,1039,NA,61,817,132,799,55,1502,836,201,705,16384
11/10/2004,01.00.00,14,1021,NA,60,811,135,794,52,1502,837,202,679,15901
11/10/2004,02.00.00,5,825,NA,14,536,39,1203,32,1302,498,194,704,15663
11/10/2004,03.00.00,4,828,NA,17,558,NA,1166,NA,1304,494,188,738,15885
11/10/2004,04.00.00,4,847,NA,19,576,33,1139,29,1321,507,179,777,15795
11/10/2004,05.00.00,6,903,NA,34,679,90,956,44,1385,660,182,769,15945
11/10/2004,06.00.00,11,1041,NA,72,865,164,757,53,1486,902,186,749,15918
11/10/2004,07.00.00,29,1314,NA,190,1267,336,559,62,1888,1240,196,703,15821
11/10/2004,08.00.00,35,1326,NA,245,1416,366,499,68,1971,1395,202,666,15567
11/10/2004,09.00.00,46,1464,NA,256,1444,565,475,85,2049,1625,197,689,15638
11/10/2004,10.00.00,34,1313,NA,171,1213,536,564,88,1789,1359,192,734,16192
11/10/2004,11.00.00,23,1202,NA,123,1058,416,647,82,1623,1152,200,696,16070
11/10/2004,12.00.00,27,1225,NA,152,1155,379,607,91,1738,1159,211,640,15795
11/10/2004,13.00.00,31,1257,NA,183,1248,368,557,87,1837,1179,202,674,15832
11/10/2004,14.00.00,32,1271,NA,172,1217,444,566,90,1810,1227,202,689,16074
11/10/2004,15.00.00,25,1179,NA,141,1120,352,634,97,1667,1119,219,576,14942
11/10/2004,16.00.00,34,1278,NA,183,1248,375,574,99,1814,1243,232,520,14642
11/10/2004,17.00.00,48,1435,NA,250,1429,479,499,109,2072,1449,217,591,15115
